Autotrace Enabled
Shows the execution plan as well as statistics of the statement.
Unable to gather statistics please unsure user has correct access.
The statistic feature requires that the user is granted select on v_$sesstat, v_$statname and v_$session.
DT_PRIKAZU   ID_ORDER NAZEV                                              POCET_KUSU
05.01.18            3 INVESCO PHYSICAL PLATINUM                                  14 
05.01.18            3 INVESCO PHYSICAL PLATINUM                                  11 
05.01.18            3 INVESCO PHYSICAL PLATINUM                                  12 
05.01.18            3 INVESCO PHYSICAL PLATINUM                                  12 
05.01.18            3 INVESCO PHYSICAL PLATINUM                                  11 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                10 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                10 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                13 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                14 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                12 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                10 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                14 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                11 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                14 
05.01.18            3 INVESCO PHYSICAL SILVER ETC                                14 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  11 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  14 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  12 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  10 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  11 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  10 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  10 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  12 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  14 
05.01.18            3 ISHARES BC GBL INF LNK BD                                  11 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      13 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      10 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      14 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      10 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      10 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      12 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      12 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      13 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      13 
05.01.18            3 ISHARES CORE EURO CORP BOND UCITS ETF                      10 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 10 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 12 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 12 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 11 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 14 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 10 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 11 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 10 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 13 
05.01.18            3 ISHARES FTSE MIB UCITS ETF                                 14 
